id,name,email,datetime,clinicName
16773,Ricardo Atkins,ricardo_atkins@gmail.com,2019-11-16T18:47:23.474Z,EXPLANADA
16774,Evan Johnston,evan_johnston@gmail.com,2019-11-17T02:56:45.819Z,SOLESTA
16775,Jessie Davis,jessie_davis@gmail.com,2019-11-06T01:10:54.325Z,SANTA_FE
16776,Thomas Wood,thomas_wood@gmail.com,2019-11-18T09:57:50.819Z,SANTA_FE
16777,Viola Flores,leah_wilkins@gmail.com,2019-11-18T01:50:20.167Z,SOLESTA
16778,Darrell Weber,darrell_weber@gmail.com,2019-11-20T09:02:16.549Z,ANGELOPOLIS
16779,Ellen Moore,ellen_moore@gmail.com,2019-11-02T15:40:46.412Z,EXPLANADA
16780,Jonathan Young,jonathan_young@gmail.com,2019-11-08T03:03:30.381Z,EXPLANADA
16781,Emilie Davidson,emilie_davidson@gmail.com,2019-11-09T13:09:06.552Z,EXPLANADA
16782,Roxie Becker,roxie_becker@gmail.com,2019-11-08T06:50:06.846Z,ANGELOPOLIS
16783,Alice Holloway,alice_holloway@gmail.com,2019-11-15T11:49:50.382Z,SANTA_FE
16784,Joel Jacobs,joel_jacobs@gmail.com,2019-11-09T13:35:35.554Z,SOLESTA
16785,Brent Mendez,brent_mendez@gmail.com,2019-11-27T08:05:05.669Z,SOLESTA
16786,Maria Poole,maria_poole@gmail.com,2019-11-04T13:30:34.601Z,SOLESTA
16787,Mathilda Carroll,mathilda_carroll@gmail.com,2019-11-02T11:17:52.880Z,SANTA_FE
16788,Linnie Maxwell,linnie_maxwell@gmail.com,2019-11-29T20:30:57.501Z,SOLESTA
16789,Brent Arnold,brent_arnold@gmail.com,2019-11-13T22:02:05.153Z,SANTA_FE
16790,Verna Sanchez,verna_sanchez@gmail.com,2019-11-07T19:06:04.748Z,ANGELOPOLIS
16791,Hulda Wade,hulda_wade@gmail.com,2019-11-01T17:46:21.272Z,SANTA_FE
16792,Samuel Ferguson,samuel_ferguson@gmail.com,2019-11-20T13:48:23.000Z,ANGELOPOLIS
16793,Ronald Obrien,ronald_obrien@gmail.com,2019-11-15T01:21:58.707Z,EXPLANADA
16794,Lucy Flores,lucy_flores@gmail.com,2019-11-03T12:08:59.312Z,SANTA_FE
16795,Caleb Baker,caleb_baker@gmail.com,2019-11-25T13:31:14.847Z,EXPLANADA
16796,Isabella Barrett,isabella_barrett@gmail.com,2019-11-23T22:33:20.182Z,EXPLANADA
16797,Hettie Norton,hettie_norton@gmail.com,2019-11-28T15:33:37.286Z,SANTA_FE
16798,Luella Bates,luella_bates@gmail.com,2019-11-12T00:06:41.667Z,ANGELOPOLIS
16799,Margaret Brewer,margaret_brewer@gmail.com,2019-11-30T03:58:48.178Z,SANTA_FE
16800,Delia Hogan,lenora_leonard@gmail.com,2019-11-21T20:57:22.825Z,SOLESTA
16801,Bess Quinn,bess_quinn@gmail.com,2019-11-25T09:34:20.246Z,SOLESTA
16802,Zachary Phelps,zachary_phelps@gmail.com,2019-11-21T07:36:53.272Z,SANTA_FE
16803,Lou King,lou_king@gmail.com,2019-11-28T09:06:09.531Z,EXPLANADA
16804,Jeremiah Mann,jeremiah_mann@gmail.com,2019-11-16T18:52:33.089Z,EXPLANADA
16805,Chad Adams,chad_adams@gmail.com,2019-11-11T12:15:40.026Z,SANTA_FE
16806,Marian Olson,marian_olson@gmail.com,2019-11-16T03:54:29.119Z,SOLESTA
16807,Amy Hayes,amy_hayes@gmail.com,2019-11-11T09:52:01.703Z,ANGELOPOLIS
16808,Adrian Flowers,adrian_flowers@gmail.com,2019-11-19T20:43:33.896Z,SANTA_FE
16809,Alan Rodgers,alan_rodgers@gmail.com,2019-11-24T21:29:55.789Z,ANGELOPOLIS
16810,Mario Cannon,mario_cannon@gmail.com,2019-11-16T07:32:21.849Z,SANTA_FE
16811,Zachary King,zachary_king@gmail.com,2019-11-14T21:56:37.794Z,ANGELOPOLIS
16812,Delia Watson,delia_watson@gmail.com,2019-11-19T13:30:04.517Z,EXPLANADA
16813,Evan Wagner,evan_wagner@gmail.com,2019-11-08T09:20:56.889Z,ANGELOPOLIS
16814,Bobby McCarthy,bobby_mccarthy@gmail.com,2019-11-10T16:57:09.122Z,ANGELOPOLIS
16815,Vincent Rose,vincent_rose@gmail.com,2019-11-30T00:49:41.032Z,SANTA_FE
16816,Jose Pearson,callie_malone@gmail.com,2019-11-13T08:40:39.467Z,ANGELOPOLIS
16817,Willie Massey,willie_massey@gmail.com,2019-11-19T22:44:44.842Z,ANGELOPOLIS
16818,Ollie Medina,ollie_medina@gmail.com,2019-11-22T12:54:55.917Z,SOLESTA
16819,Alex McBride,alex_mcbride@gmail.com,2019-11-04T13:07:59.202Z,SOLESTA
16820,Daisy Wilkerson,daisy_wilkerson@gmail.com,2019-11-03T05:45:45.389Z,EXPLANADA
16821,Sally Soto,lura_lynch@gmail.com,2019-11-07T17:11:46.140Z,EXPLANADA
16822,Jeanette Perkins,jeanette_perkins@gmail.com,2019-11-14T16:09:00.773Z,ANGELOPOLIS
16823,Barry Johnston,barry_johnston@gmail.com,2019-11-30T18:22:16.915Z,SOLESTA
16824,Lois Walters,lois_walters@gmail.com,2019-11-08T22:58:08.811Z,ANGELOPOLIS
16825,Glen Lawrence,glen_lawrence@gmail.com,2019-11-13T19:17:31.276Z,ANGELOPOLIS
16826,Dollie Marshall,dollie_marshall@gmail.com,2019-11-20T09:50:49.120Z,SANTA_FE
16827,Josie Kelly,josie_kelly@gmail.com,2019-11-06T20:03:40.910Z,SOLESTA
16828,Maude Terry,maude_terry@gmail.com,2019-11-14T14:15:07.340Z,SANTA_FE
16829,Melvin Marsh,dustin_hale@gmail.com,2019-11-04T01:29:32.797Z,SANTA_FE
16830,Vincent Bryant,vincent_bryant@gmail.com,2019-11-04T20:51:50.765Z,SANTA_FE
16831,Mason Bowman,mason_bowman@gmail.com,2019-11-08T11:06:44.836Z,SANTA_FE
16832,Nathan Ramirez,nathan_ramirez@gmail.com,2019-11-24T09:16:13.587Z,SANTA_FE
16833,Jacob Dennis,jacob_dennis@gmail.com,2019-11-27T23:07:29.761Z,SANTA_FE
16834,Elijah Ingram,elijah_ingram@gmail.com,2019-11-01T22:15:14.219Z,SOLESTA
16835,Luke Grant,luke_grant@gmail.com,2019-11-15T05:47:40.832Z,EXPLANADA
16836,Bernard Fowler,bernard_fowler@gmail.com,2019-11-03T02:42:58.809Z,ANGELOPOLIS
16837,Amy Rogers,amy_rogers@gmail.com,2019-11-16T06:24:41.137Z,ANGELOPOLIS
16838,Tommy Pierce,tommy_pierce@gmail.com,2019-11-17T12:33:21.364Z,SOLESTA
16839,Franklin Obrien,franklin_obrien@gmail.com,2019-11-26T09:26:00.048Z,EXPLANADA
16840,Blanche McCormick,blanche_mccormick@gmail.com,2019-11-25T15:29:38.427Z,EXPLANADA
16841,Marguerite Norris,marguerite_norris@gmail.com,2019-11-06T04:24:16.315Z,EXPLANADA
16842,Vernon Alvarado,vernon_alvarado@gmail.com,2019-11-13T23:46:59.288Z,ANGELOPOLIS
16843,Lawrence Newman,lawrence_newman@gmail.com,2019-11-07T14:34:10.786Z,SOLESTA
16844,Teresa Little,teresa_little@gmail.com,2019-11-28T13:48:39.684Z,ANGELOPOLIS
16845,Virginia Day,virginia_day@gmail.com,2019-11-19T14:35:22.761Z,EXPLANADA
16846,Eleanor Bell,eleanor_bell@gmail.com,2019-11-12T23:44:00.579Z,EXPLANADA
16847,Timothy Farmer,fanny_bridges@gmail.com,2019-11-07T03:45:08.661Z,SANTA_FE
16848,Francis McCoy,francis_mccoy@gmail.com,2019-11-22T22:55:30.192Z,SANTA_FE
16849,Nelle Johnson,iva_morgan@gmail.com,2019-11-13T08:10:07.480Z,SANTA_FE
16850,Tyler Ellis,tyler_ellis@gmail.com,2019-11-07T23:50:47.962Z,ANGELOPOLIS
16851,Ricardo Rice,ricardo_rice@gmail.com,2019-11-14T15:02:51.362Z,ANGELOPOLIS
16852,Lora Powers,lora_powers@gmail.com,2019-11-16T02:03:53.195Z,SOLESTA
16853,Jerome Adkins,jerome_adkins@gmail.com,2019-11-08T04:33:29.960Z,ANGELOPOLIS
16854,Dennis Ford,dennis_ford@gmail.com,2019-11-04T19:36:36.649Z,ANGELOPOLIS
16855,Maggie Gray,maggie_gray@gmail.com,2019-11-29T10:11:12.286Z,ANGELOPOLIS
16856,Abbie Carr,abbie_carr@gmail.com,2019-11-12T18:11:30.904Z,ANGELOPOLIS
16857,Kyle Tyler,kyle_tyler@gmail.com,2019-11-24T20:17:51.753Z,ANGELOPOLIS
16858,Brent Alvarez,brent_alvarez@gmail.com,2019-11-06T19:09:12.609Z,SANTA_FE
16859,Kyle Henderson,kyle_henderson@gmail.com,2019-11-11T15:13:20.371Z,SANTA_FE
16860,Philip Peters,philip_peters@gmail.com,2019-11-23T18:26:29.137Z,EXPLANADA
16861,Nancy Davidson,jean_wise@gmail.com,2019-11-25T11:29:51.206Z,SANTA_FE
16862,Sara Rodriguez,sara_rodriguez@gmail.com,2019-11-07T13:26:11.758Z,SANTA_FE
16863,Amelia Todd,amelia_todd@gmail.com,2019-11-25T10:55:42.299Z,SANTA_FE
16864,Edith James,edith_james@gmail.com,2019-11-05T22:11:40.439Z,SANTA_FE
16865,Charles Padilla,charles_padilla@gmail.com,2019-11-23T21:38:48.785Z,SOLESTA
16866,Carrie Todd,carrie_todd@gmail.com,2019-11-03T10:14:16.239Z,EXPLANADA
16867,Celia Russell,celia_russell@gmail.com,2019-11-02T08:15:30.369Z,ANGELOPOLIS
16868,Lucas Jennings,lucas_jennings@gmail.com,2019-11-11T12:03:42.527Z,SOLESTA
16869,Chester Hardy,kyle_johnston@gmail.com,2019-11-10T18:05:07.664Z,EXPLANADA
16870,Franklin Salazar,franklin_salazar@gmail.com,2019-11-10T13:37:08.027Z,SANTA_FE
16871,Clayton Peterson,clayton_peterson@gmail.com,2019-11-29T18:50:52.605Z,EXPLANADA
16872,Leila Carr,leila_carr@gmail.com,2019-11-02T16:39:13.016Z,ANGELOPOLIS
16873,Lewis Bennett,lewis_bennett@gmail.com,2019-11-07T12:31:31.547Z,EXPLANADA
16874,Floyd Frank,floyd_frank@gmail.com,2019-11-06T13:48:17.507Z,SOLESTA
16875,Edgar Byrd,fred_hamilton@gmail.com,2019-11-25T08:08:15.412Z,SOLESTA
16876,Catherine Gonzalez,catherine_gonzalez@gmail.com,2019-11-24T11:57:37.619Z,SANTA_FE
16877,Tony Ingram,tony_ingram@gmail.com,2019-11-21T06:20:19.591Z,ANGELOPOLIS
16878,Tom Guzman,tom_guzman@gmail.com,2019-11-12T02:02:20.059Z,SANTA_FE
16879,Marian McCoy,marian_mccoy@gmail.com,2019-11-13T17:59:09.568Z,SANTA_FE
16880,Ronnie Carlson,ronnie_carlson@gmail.com,2019-11-04T14:31:49.444Z,SOLESTA
16881,Adam Moran,adam_moran@gmail.com,2019-11-30T08:40:29.824Z,ANGELOPOLIS
16882,Kenneth Ortega,kenneth_ortega@gmail.com,2019-11-29T08:46:01.104Z,SANTA_FE
16883,Amanda Clayton,amanda_clayton@gmail.com,2019-11-19T06:07:11.786Z,SOLESTA
16884,Millie Young,millie_young@gmail.com,2019-11-20T11:23:19.075Z,SOLESTA
16885,Tony Phillips,tony_phillips@gmail.com,2019-11-13T21:21:23.848Z,SOLESTA
16886,Clifford Neal,clifford_neal@gmail.com,2019-11-17T04:35:05.877Z,EXPLANADA
16887,Madge Taylor,madge_taylor@gmail.com,2019-11-17T05:12:17.885Z,SANTA_FE
16888,Nannie Wilkins,nannie_wilkins@gmail.com,2019-11-13T14:47:56.608Z,EXPLANADA
16889,Luella Murray,luella_murray@gmail.com,2019-11-13T17:16:00.401Z,SANTA_FE
16890,Jessie Ryan,jessie_ryan@gmail.com,2019-11-15T13:31:32.453Z,ANGELOPOLIS
16891,Jeanette Day,jeanette_day@gmail.com,2019-11-13T03:47:35.755Z,SOLESTA
16892,Fanny Rowe,fanny_rowe@gmail.com,2019-11-01T09:25:06.485Z,SANTA_FE
16893,Beulah Robinson,beulah_robinson@gmail.com,2019-11-16T02:08:40.540Z,SOLESTA
16894,Robert Reyes,robert_reyes@gmail.com,2019-11-30T22:17:57.654Z,ANGELOPOLIS
16895,Carl Cortez,carl_cortez@gmail.com,2019-11-07T09:11:14.916Z,SOLESTA
16896,Hilda Wood,hilda_wood@gmail.com,2019-11-11T12:09:02.418Z,SOLESTA
16897,Ella Strickland,ella_strickland@gmail.com,2019-11-15T05:47:50.955Z,SANTA_FE
16898,Lina Powell,lina_powell@gmail.com,2019-11-05T09:12:46.832Z,SOLESTA
16899,Bryan Powell,bryan_powell@gmail.com,2019-11-15T04:39:42.572Z,SANTA_FE
16900,Harvey Carter,harvey_carter@gmail.com,2019-11-25T09:10:27.885Z,EXPLANADA
16901,Phoebe Stevens,phoebe_stevens@gmail.com,2019-11-01T13:56:51.634Z,ANGELOPOLIS
16902,Catherine Powers,catherine_powers@gmail.com,2019-11-02T23:48:15.642Z,EXPLANADA
16903,Willie Wilkerson,willie_wilkerson@gmail.com,2019-11-19T02:14:49.181Z,SOLESTA
16904,Chad Brown,chad_brown@gmail.com,2019-11-29T11:20:15.455Z,EXPLANADA
16905,Bertie Pearson,bertie_pearson@gmail.com,2019-11-28T21:29:38.542Z,ANGELOPOLIS
16906,Lina Summers,lina_summers@gmail.com,2019-11-01T20:03:01.918Z,SOLESTA
16907,Jeanette Russell,jeanette_russell@gmail.com,2019-11-29T19:25:16.931Z,EXPLANADA
16908,Brandon Pena,brandon_pena@gmail.com,2019-11-22T04:16:04.629Z,ANGELOPOLIS
16909,Inez Sims,annie_smith@gmail.com,2019-11-28T22:00:05.700Z,SOLESTA
16910,Eric Hughes,eric_hughes@gmail.com,2019-11-19T12:31:14.571Z,ANGELOPOLIS
16911,Alice Haynes,alice_haynes@gmail.com,2019-11-26T13:38:34.238Z,SOLESTA
16912,Josephine Nichols,gavin_cohen@gmail.com,2019-11-24T21:14:01.837Z,SOLESTA
16913,Manuel Murray,manuel_murray@gmail.com,2019-11-25T21:26:42.010Z,EXPLANADA
16914,Edgar Wade,edgar_wade@gmail.com,2019-11-09T05:28:30.671Z,SANTA_FE
16915,Effie Hall,effie_hall@gmail.com,2019-11-11T13:57:13.710Z,SOLESTA
16916,Miguel Wade,miguel_wade@gmail.com,2019-11-27T03:56:20.571Z,EXPLANADA
16917,Kate Daniel,kate_daniel@gmail.com,2019-11-28T09:51:30.279Z,ANGELOPOLIS
16918,Dorothy Kim,dorothy_kim@gmail.com,2019-11-06T23:52:37.810Z,ANGELOPOLIS
16919,Dollie Flores,dollie_flores@gmail.com,2019-11-14T21:55:12.276Z,SANTA_FE
16920,Adrian Lane,adrian_lane@gmail.com,2019-11-13T03:17:23.277Z,ANGELOPOLIS
16921,Francisco Anderson,francisco_anderson@gmail.com,2019-11-30T03:36:05.864Z,SOLESTA
16922,Caleb Joseph,leila_bowers@gmail.com,2019-11-10T04:49:08.058Z,EXPLANADA
16923,Florence Williamson,florence_williamson@gmail.com,2019-11-14T18:15:49.880Z,EXPLANADA
16924,Danny Carter,chad_west@gmail.com,2019-11-03T02:05:38.999Z,SOLESTA
16925,Randall Gregory,randall_gregory@gmail.com,2019-11-19T07:07:12.891Z,SOLESTA
16926,Blake Roberts,blake_roberts@gmail.com,2019-11-05T15:00:12.388Z,SOLESTA
16927,Jayden Clayton,cecilia_hoffman@gmail.com,2019-11-23T04:28:51.016Z,EXPLANADA
16928,Tony Marshall,tony_marshall@gmail.com,2019-11-11T13:29:06.918Z,ANGELOPOLIS
16929,Isaac Moore,isaac_moore@gmail.com,2019-11-25T03:42:02.076Z,ANGELOPOLIS
16930,Gordon Graham,gordon_graham@gmail.com,2019-11-27T07:25:20.817Z,EXPLANADA
16931,Sam Harvey,sam_harvey@gmail.com,2019-11-01T08:51:13.976Z,SOLESTA
16932,Nannie Bishop,nannie_bishop@gmail.com,2019-11-10T23:32:56.786Z,EXPLANADA
16933,Clyde Lewis,clyde_lewis@gmail.com,2019-11-13T02:50:39.340Z,SANTA_FE
16934,Frederick Norton,frederick_norton@gmail.com,2019-11-05T22:55:56.770Z,EXPLANADA
16935,Raymond Shaw,raymond_shaw@gmail.com,2019-11-24T08:20:00.893Z,SOLESTA
16936,Genevieve Bowman,genevieve_bowman@gmail.com,2019-11-14T07:15:34.375Z,SANTA_FE
16937,Elizabeth Kelley,allen_nichols@gmail.com,2019-11-25T10:41:19.402Z,ANGELOPOLIS
16938,Corey Thompson,corey_thompson@gmail.com,2019-11-05T10:36:26.294Z,SANTA_FE
16939,Eric Arnold,eric_arnold@gmail.com,2019-11-06T08:59:05.309Z,SANTA_FE
16940,Lucy Owens,lucy_owens@gmail.com,2019-11-02T22:00:52.338Z,SOLESTA
16941,Maude Ryan,maude_ryan@gmail.com,2019-11-16T07:57:36.643Z,ANGELOPOLIS
16942,Sophia Sharp,sophia_sharp@gmail.com,2019-11-03T10:50:44.489Z,ANGELOPOLIS
16943,Sophia McKenzie,sophia_mckenzie@gmail.com,2019-11-07T08:18:28.652Z,SANTA_FE
16944,Adelaide Garcia,adelaide_garcia@gmail.com,2019-11-30T12:16:38.468Z,EXPLANADA
16945,Tommy Padilla,tommy_padilla@gmail.com,2019-11-06T13:07:39.397Z,SOLESTA
16946,Lilly Stewart,lilly_stewart@gmail.com,2019-11-10T08:30:26.416Z,SANTA_FE
16947,Gene Vargas,gene_vargas@gmail.com,2019-11-09T11:21:29.966Z,ANGELOPOLIS
16948,Edwin Fox,edwin_fox@gmail.com,2019-11-25T10:31:47.896Z,ANGELOPOLIS
16949,Mitchell Castillo,mitchell_castillo@gmail.com,2019-11-10T17:02:49.116Z,EXPLANADA
16950,Ruth McBride,ruth_mcbride@gmail.com,2019-11-09T21:19:03.757Z,EXPLANADA
16951,Charles Baldwin,charles_baldwin@gmail.com,2019-11-20T23:59:22.372Z,SANTA_FE
16952,Ivan McKenzie,theresa_bridges@gmail.com,2019-11-07T01:25:33.033Z,EXPLANADA
16953,Donald Harrington,donald_harrington@gmail.com,2019-11-27T15:33:59.109Z,SANTA_FE
16954,Nancy Adkins,nancy_adkins@gmail.com,2019-11-04T18:55:34.375Z,SOLESTA
16955,Christine Allen,derek_atkins@gmail.com,2019-11-14T11:39:33.656Z,SOLESTA
16956,Cole Lucas,cole_lucas@gmail.com,2019-11-07T04:14:49.747Z,SOLESTA
16957,Ellen Williams,ellen_williams@gmail.com,2019-11-05T00:23:50.273Z,SOLESTA
16958,Mollie Wright,mollie_wright@gmail.com,2019-11-08T10:52:32.705Z,EXPLANADA
16959,Francis Nguyen,francis_nguyen@gmail.com,2019-12-01T01:08:39.109Z,EXPLANADA
16960,Eliza Rios,eliza_rios@gmail.com,2019-11-10T08:16:20.811Z,SANTA_FE
16961,Birdie Higgins,birdie_higgins@gmail.com,2019-11-21T14:54:00.662Z,EXPLANADA
16962,Mittie Ruiz,mittie_ruiz@gmail.com,2019-11-22T05:39:52.665Z,ANGELOPOLIS
16963,Nettie Chambers,nettie_chambers@gmail.com,2019-11-08T04:52:28.522Z,SOLESTA
16964,Nicholas Hale,nicholas_hale@gmail.com,2019-11-04T14:32:25.470Z,ANGELOPOLIS
16965,Seth Goodwin,seth_goodwin@gmail.com,2019-11-28T04:08:25.125Z,EXPLANADA
16966,Brandon Hall,brandon_hall@gmail.com,2019-11-20T12:08:31.233Z,ANGELOPOLIS
16967,Duane Hansen,duane_hansen@gmail.com,2019-11-08T16:45:06.762Z,SOLESTA
16968,Danny Wilson,danny_wilson@gmail.com,2019-11-06T06:01:54.343Z,ANGELOPOLIS
16969,Garrett Delgado,garrett_delgado@gmail.com,2019-11-28T02:21:38.373Z,SANTA_FE
16970,Shane Sanchez,shane_sanchez@gmail.com,2019-11-10T12:32:56.754Z,ANGELOPOLIS
16971,Jon Todd,erik_jennings@gmail.com,2019-11-26T09:40:01.821Z,ANGELOPOLIS
16972,Sophie Casey,sophie_casey@gmail.com,2019-11-07T19:18:46.101Z,SANTA_FE
16973,Alberta Wade,alberta_wade@gmail.com,2019-11-12T23:43:36.951Z,ANGELOPOLIS
16974,Jay Ruiz,jay_ruiz@gmail.com,2019-11-24T04:42:49.826Z,SANTA_FE
16975,Eugene Woods,eugene_woods@gmail.com,2019-11-04T20:43:02.011Z,SANTA_FE
16976,Randy Barber,randy_barber@gmail.com,2019-11-12T00:47:17.843Z,EXPLANADA
16977,Isaac Luna,isaac_luna@gmail.com,2019-11-17T21:08:56.806Z,SANTA_FE
16978,Lilly Singleton,lilly_singleton@gmail.com,2019-12-01T00:09:33.056Z,ANGELOPOLIS
16979,Etta Allison,etta_allison@gmail.com,2019-11-22T21:23:06.891Z,EXPLANADA
16980,Michael Lopez,michael_lopez@gmail.com,2019-11-07T16:23:32.499Z,ANGELOPOLIS
16981,Lewis Strickland,lewis_strickland@gmail.com,2019-11-02T12:47:57.810Z,EXPLANADA
16982,Katherine Haynes,katherine_haynes@gmail.com,2019-11-09T07:42:43.991Z,SOLESTA
16983,Amanda Zimmerman,grace_campbell@gmail.com,2019-11-08T00:14:17.892Z,ANGELOPOLIS
16984,Joseph Fowler,joseph_fowler@gmail.com,2019-11-29T09:46:36.778Z,SANTA_FE
16985,Emma Hanson,emma_hanson@gmail.com,2019-11-28T05:07:01.374Z,EXPLANADA
16986,Eva Hayes,eva_hayes@gmail.com,2019-11-14T16:44:32.973Z,SOLESTA
16987,Vera Bennett,vera_bennett@gmail.com,2019-11-03T14:14:53.202Z,SANTA_FE
16988,Alta Osborne,alta_osborne@gmail.com,2019-11-26T01:41:07.269Z,EXPLANADA
16989,Christine Cruz,christine_cruz@gmail.com,2019-11-17T03:26:16.904Z,EXPLANADA
16990,Johnny Becker,mario_ingram@gmail.com,2019-11-14T08:11:06.623Z,SOLESTA
16991,Brian Steele,nancy_farmer@gmail.com,2019-11-25T18:01:17.846Z,SOLESTA
16992,Cameron Bishop,cameron_bishop@gmail.com,2019-11-25T03:24:32.489Z,SANTA_FE
16993,Abbie Parks,abbie_parks@gmail.com,2019-11-27T10:19:16.197Z,SANTA_FE
16994,Max Rogers,essie_boyd@gmail.com,2019-11-29T22:26:27.402Z,SANTA_FE
16995,Mason Blair,mason_blair@gmail.com,2019-11-07T17:18:18.704Z,EXPLANADA
16996,Estelle James,estelle_james@gmail.com,2019-11-18T12:17:52.712Z,SANTA_FE
16997,Nathaniel Mathis,nathaniel_mathis@gmail.com,2019-11-10T04:31:56.922Z,EXPLANADA
16998,Mayme Franklin,douglas_guerrero@gmail.com,2019-11-20T09:50:39.411Z,SOLESTA
16999,Gordon Morales,gordon_morales@gmail.com,2019-11-07T15:39:27.364Z,EXPLANADA
17000,Hester Day,hester_day@gmail.com,2019-11-16T23:25:27.195Z,ANGELOPOLIS
17001,Leon Swanson,leon_swanson@gmail.com,2019-11-03T15:07:22.613Z,EXPLANADA
17002,Charles Jensen,charles_jensen@gmail.com,2019-11-10T12:49:42.723Z,SOLESTA
17003,Winnie Greene,winnie_greene@gmail.com,2019-11-30T16:38:32.441Z,ANGELOPOLIS
17004,Andre Bryan,andre_bryan@gmail.com,2019-11-07T04:24:57.297Z,ANGELOPOLIS
17005,Harvey Rodgers,harvey_rodgers@gmail.com,2019-11-21T07:01:05.497Z,EXPLANADA
17006,Lizzie Brown,lizzie_brown@gmail.com,2019-11-12T12:19:26.634Z,SANTA_FE
17007,Rosalie Cruz,rosalie_cruz@gmail.com,2019-11-26T17:41:29.004Z,ANGELOPOLIS
17008,Mason Hammond,mason_hammond@gmail.com,2019-11-14T09:45:02.475Z,SANTA_FE
17009,John Powell,john_powell@gmail.com,2019-11-30T17:58:08.367Z,ANGELOPOLIS
17010,Esther Alvarez,esther_alvarez@gmail.com,2019-11-29T10:07:18.590Z,EXPLANADA
17011,Caleb Bowman,caleb_bowman@gmail.com,2019-11-04T20:05:31.612Z,EXPLANADA
17012,Clyde Snyder,clyde_snyder@gmail.com,2019-11-06T05:57:14.769Z,ANGELOPOLIS
17013,Emily Hicks,jean_alvarez@gmail.com,2019-11-24T00:35:35.400Z,ANGELOPOLIS
17014,Sue Howard,sue_howard@gmail.com,2019-11-02T00:13:33.675Z,EXPLANADA
17015,Jordan McDaniel,jordan_mcdaniel@gmail.com,2019-11-18T23:43:59.895Z,ANGELOPOLIS
17016,Rhoda Marsh,rhoda_marsh@gmail.com,2019-11-04T03:49:10.949Z,EXPLANADA
17017,Roxie Martin,roxie_martin@gmail.com,2019-11-02T19:59:10.168Z,SOLESTA
17018,Catherine Guzman,catherine_guzman@gmail.com,2019-11-20T02:10:00.297Z,SOLESTA
17019,Katie Bush,katie_bush@gmail.com,2019-11-05T05:46:19.564Z,SOLESTA
17020,Sara Morales,sara_morales@gmail.com,2019-11-20T21:46:32.509Z,SANTA_FE
17021,Virginia Carpenter,virginia_carpenter@gmail.com,2019-11-28T08:34:28.618Z,SOLESTA
17022,Gerald Rodriguez,derrick_alexander@gmail.com,2019-11-21T09:58:36.755Z,ANGELOPOLIS
17023,Steven French,travis_cooper@gmail.com,2019-12-01T00:04:39.857Z,ANGELOPOLIS
17024,James Houston,james_houston@gmail.com,2019-11-09T22:36:52.687Z,ANGELOPOLIS
17025,Mike Barton,mike_barton@gmail.com,2019-11-18T14:26:52.925Z,SOLESTA
17026,Alex Alexander,alex_alexander@gmail.com,2019-11-06T05:13:24.489Z,SANTA_FE
17027,Tommy Ferguson,tommy_ferguson@gmail.com,2019-11-19T17:58:51.017Z,SANTA_FE
17028,Lina Brown,lina_brown@gmail.com,2019-11-07T01:22:58.991Z,SOLESTA
17029,Kathryn Barrett,kathryn_barrett@gmail.com,2019-11-11T15:44:26.249Z,EXPLANADA
17030,Victor Bishop,victor_bishop@gmail.com,2019-11-28T13:13:36.160Z,EXPLANADA
17031,Bradley Garcia,bradley_garcia@gmail.com,2019-11-28T18:11:17.219Z,EXPLANADA
17032,Herman Cruz,aaron_fitzgerald@gmail.com,2019-11-18T22:24:04.815Z,SANTA_FE
17033,Joseph Drake,joseph_drake@gmail.com,2019-11-21T20:34:19.494Z,EXPLANADA
17034,Logan Lawrence,logan_lawrence@gmail.com,2019-11-02T13:49:07.763Z,SANTA_FE
17035,Philip Lamb,philip_lamb@gmail.com,2019-11-23T05:57:02.873Z,EXPLANADA
17036,Verna Thompson,verna_thompson@gmail.com,2019-11-27T23:54:45.213Z,SANTA_FE
17037,Gary Adams,gary_adams@gmail.com,2019-11-24T00:20:14.849Z,SOLESTA
17038,Victoria Barnett,victoria_barnett@gmail.com,2019-11-05T15:38:13.268Z,EXPLANADA
17039,Brian Ramos,brian_ramos@gmail.com,2019-11-05T23:37:33.432Z,EXPLANADA
17040,Nannie Holmes,nannie_holmes@gmail.com,2019-11-02T20:41:01.381Z,EXPLANADA
17041,Lenora Wise,lenora_wise@gmail.com,2019-11-05T08:02:58.056Z,ANGELOPOLIS
17042,Alejandro Saunders,alejandro_saunders@gmail.com,2019-11-13T04:29:50.859Z,SANTA_FE
17043,Earl Romero,earl_romero@gmail.com,2019-11-19T15:33:41.283Z,EXPLANADA
17044,Vernon Barker,allie_lane@gmail.com,2019-11-30T11:38:34.436Z,EXPLANADA
17045,Isabella Boyd,isabella_boyd@gmail.com,2019-11-04T16:34:02.944Z,SOLESTA
17046,Lura Valdez,lura_valdez@gmail.com,2019-11-12T21:07:51.176Z,EXPLANADA
17047,Kyle Copeland,kyle_copeland@gmail.com,2019-11-27T09:03:31.060Z,ANGELOPOLIS
17048,Dennis Daniels,dennis_daniels@gmail.com,2019-11-29T16:45:16.630Z,SOLESTA
17049,Florence Day,florence_day@gmail.com,2019-11-05T16:29:57.039Z,EXPLANADA
17050,Luis Santos,luis_santos@gmail.com,2019-11-21T06:37:55.686Z,SOLESTA
